"","Year","MatMor","InfMor","NeoMor","Under5Mor","ISO"
"4525","2004",55,11.8,8.6,13.7,"SYC"
"4526","2005",55,11.8,8.6,13.7,"SYC"
"4527","2006",55,11.9,8.6,13.8,"SYC"
"4528","2007",55,11.9,8.6,13.8,"SYC"
"4529","2008",55,12,8.6,13.9,"SYC"
"4530","2009",55,12,8.6,14,"SYC"
"4531","2010",55,12.1,8.7,14.1,"SYC"
"4532","2011",55,12.2,8.7,14.2,"SYC"
"4533","2012",55,12.4,8.8,14.4,"SYC"
"4534","2013",55,12.5,8.9,14.5,"SYC"
"4535","2014",55,12.6,8.9,14.7,"SYC"
"4536","2015",54,12.7,9,14.8,"SYC"
"4537","2016",54,12.8,9,14.8,"SYC"
"4538","2017",53,12.7,8.9,14.7,"SYC"
"4539","2018",NA,12.5,8.8,14.5,"SYC"
"4540","2019",NA,12.3,8.6,14.3,"SYC"
"4541","2000",26,19.6,12.1,23,"SYR"
"4542","2001",26,18.9,11.8,22.1,"SYR"
"4543","2002",26,18.2,11.5,21.4,"SYR"
"4544","2003",25,17.7,11.2,20.7,"SYR"
"4545","2004",26,17.2,11,20.1,"SYR"
"4546","2005",25,16.8,10.7,19.7,"SYR"
"4547","2006",26,16.5,10.5,19.3,"SYR"
"4548","2007",26,16.3,10.4,19.1,"SYR"
"4549","2008",26,16.2,10.2,18.9,"SYR"
"4550","2009",26,16.1,10.1,18.8,"SYR"
"4551","2010",27,16.2,10.1,18.9,"SYR"
"4552","2011",28,16.7,10.1,20.1,"SYR"
"4553","2012",28,23.4,10.4,37,"SYR"
"4554","2013",29,26.8,10.6,45.3,"SYR"
"4555","2014",30,27.7,10.8,47,"SYR"
"4556","2015",30,25.6,10.8,41.6,"SYR"
"4557","2016",30,25,10.9,39.5,"SYR"
"4558","2017",31,18.8,10.8,23.5,"SYR"
"4559","2018",NA,18.9,10.8,23.4,"SYR"
"4560","2019",NA,18.4,10.8,22.2,"SYR"
"4561","2000",NA,NA,NA,NA,"TCA"
"4562","2001",NA,NA,NA,NA,"TCA"
"4563","2002",NA,NA,NA,NA,"TCA"
"4564","2003",NA,NA,NA,NA,"TCA"
"4565","2004",NA,NA,NA,NA,"TCA"
"4566","2005",NA,NA,NA,NA,"TCA"
"4567","2006",NA,NA,NA,NA,"TCA"
"4568","2007",NA,NA,NA,NA,"TCA"
"4569","2008",NA,NA,NA,NA,"TCA"
"4570","2009",NA,NA,NA,NA,"TCA"
"4571","2010",NA,NA,NA,NA,"TCA"
"4572","2011",NA,NA,NA,NA,"TCA"
"4573","2012",NA,NA,NA,NA,"TCA"
"4574","2013",NA,NA,NA,NA,"TCA"
"4575","2014",NA,NA,NA,NA,"TCA"
"4576","2015",NA,NA,NA,NA,"TCA"
"4577","2016",NA,NA,NA,NA,"TCA"
"4578","2017",NA,NA,NA,NA,"TCA"
"4579","2018",NA,NA,NA,NA,"TCA"
"4580","2019",NA,NA,NA,NA,"TCA"
"4581","2000",1420,99.7,44.1,184,"TCD"
"4582","2001",1410,98.2,43.2,180.5,"TCD"
"4583","2002",1400,96.8,42.2,177.1,"TCD"
"4584","2003",1370,95.3,41.4,173.8,"TCD"
"4585","2004",1350,93.9,40.6,170.4,"TCD"
"4586","2005",1330,92.4,39.9,166.9,"TCD"
"4587","2006",1340,90.8,39.4,163.3,"TCD"
"4588","2007",1300,89.2,38.9,159.6,"TCD"
"4589","2008",1310,87.5,38.6,155.7,"TCD"
"4590","2009",1270,85.8,38.2,151.7,"TCD"
"4591","2010",1240,84.1,37.8,147.7,"TCD"
"4592","2011",1210,82.3,37.5,143.7,"TCD"
"4593","2012",1190,80.6,37.1,139.8,"TCD"
"4594","2013",1170,78.9,36.6,135.9,"TCD"
"4595","2014",1170,77.3,36.1,132.3,"TCD"
"4596","2015",1160,75.7,35.5,128.7,"TCD"
"4597","2016",1140,74.1,35,124.9,"TCD"
"4598","2017",1140,72.4,34.5,121.1,"TCD"
"4599","2018",NA,70.7,33.8,117.3,"TCD"
"4600","2019",NA,69,33.3,113.5,"TCD"
"4601","2000",121,33.00894493,21.31940784,41.60753348,NA
"4602","2001",118,31.27993165,20.20230759,39.32878026,NA
"4603","2002",115,29.49834472,19.07267088,37.09528565,NA
"4604","2003",112,27.74447821,17.98910016,34.81823176,NA
"4605","2004",110,26.46995044,16.86917353,33.71200067,NA
"4606","2005",106,24.47620145,15.83217715,30.70046402,NA
"4607","2006",103,23.04879444,14.82866703,28.83297479,NA
"4608","2007",99,21.74532657,13.94792581,27.17216416,NA
"4609","2008",98,20.88357751,13.1444479,26.68553928,NA
"4610","2009",94,19.39363823,12.32510947,24.20484373,NA
"4611","2010",91,18.3635568,11.66305245,22.97774614,NA
"4612","2011",88,17.40698222,10.97464317,21.78396262,NA
"4613","2012",85,16.52590737,10.42050438,20.67148229,NA
"4614","2013",82,15.74387851,9.860578282,19.65576691,NA
"4615","2014",79,14.97818255,9.334843745,18.72918437,NA
"4616","2015",77,14.28789965,8.868824244,17.83779064,NA
"4617","2016",74,13.62773066,8.470372093,17.02243697,NA
"4618","2017",73,13.03870017,8.087012025,16.30186312,NA
"4619","2018",NA,12.45752776,7.714580914,15.60125366,NA
"4620","2019",NA,11.98094798,7.353737293,14.99435143,NA
"4621","2000",43,27.58651909,15.8175298,33.36267772,NA
"4622","2001",41,25.99524391,15.06117826,31.26934207,NA
"4623","2002",40,24.39738913,14.23548006,29.19698507,NA
"4624","2003",38,22.87964033,13.43774318,27.26464511,NA
"4625","2004",35,21.41771658,12.73360663,25.39375468,NA
"4626","2005",34,20.0309888,12.03777036,23.67188882,NA
"4627","2006",31,18.76467575,11.38697467,22.09133836,NA
"4628","2007",29,17.62055102,10.70605173,20.63291941,NA
"4629","2008",28,16.56097025,9.992664458,19.35413712,NA
"4630","2009",26,15.6012162,9.391638477,18.23191806,NA
"4631","2010",24,14.76645883,8.892241863,17.22833982,NA
"4632","2011",23,14.02039009,8.44284627,16.33794416,NA
"4633","2012",22,13.3542414,8.001756542,15.51654995,NA
"4634","2013",21,12.67904622,7.602057642,14.72271931,NA
"4635","2014",20,12.03218475,7.194934819,13.96641082,NA
"4636","2015",19,11.37500117,6.793148932,13.23809154,NA
"4637","2016",18,10.80892333,6.411827899,12.50653837,NA
"4638","2017",18,10.21981137,6.13216862,11.8764851,NA
"4639","2018",NA,9.75830752,5.829396145,11.30095202,NA
"4640","2019",NA,9.303456941,5.582100763,10.78264562,NA
"4641","2000",489,75.7,36.7,119.9,"TGO"
"4642","2001",489,73.7,35.8,116.4,"TGO"
"4643","2002",489,71.8,35,112.9,"TGO"
"4644","2003",489,69.9,34.3,109.5,"TGO"
"4645","2004",488,68,33.6,106.3,"TGO"
"4646","2005",492,66.3,32.9,103.1,"TGO"
"4647","2006",482,64.6,32.2,100.1,"TGO"
"4648","2007",480,62.9,31.5,97.3,"TGO"
"4649","2008",473,61.4,30.8,94.4,"TGO"
"4650","2009",458,59.8,30.1,91.7,"TGO"
"4651","2010",440,58.3,29.5,89,"TGO"
"4652","2011",422,56.7,28.9,86.2,"TGO"
"4653","2012",410,55.2,28.4,83.5,"TGO"
"4654","2013",404,53.7,27.8,80.9,"TGO"
"4655","2014",401,52.2,27.4,78.3,"TGO"
"4656","2015",398,50.8,26.9,75.9,"TGO"
"4657","2016",395,49.4,26.4,73.4,"TGO"
"4658","2017",396,48.1,25.9,71.1,"TGO"
"4659","2018",NA,46.8,25.4,68.8,"TGO"
"4660","2019",NA,45.5,25,66.5,"TGO"
"4661","2000",43,18.7,12.4,22,"THA"
"4662","2001",43,17.8,11.8,20.9,"THA"
"4663","2002",44,17,11.2,19.9,"THA"
"4664","2003",44,16.2,10.7,18.9,"THA"
"4665","2004",46,15.5,10.2,18,"THA"
"4666","2005",43,14.8,9.7,17.2,"THA"
"4667","2006",42,14.1,9.2,16.4,"THA"
"4668","2007",42,13.4,8.8,15.6,"THA"
"4669","2008",43,12.8,8.4,14.9,"THA"
"4670","2009",43,12.2,8,14.2,"THA"
"4671","2010",42,11.7,7.7,13.6,"THA"
"4672","2011",41,11.2,7.3,13,"THA"
"4673","2012",39,10.6,7,12.4,"THA"
"4674","2013",39,10.2,6.7,11.8,"THA"
"4675","2014",38,9.7,6.4,11.3,"THA"
"4676","2015",38,9.3,6.1,10.8,"THA"
"4677","2016",37,8.9,5.9,10.3,"THA"
"4678","2017",37,8.5,5.6,9.9,"THA"
"4679","2018",NA,8.1,5.4,9.4,"THA"
"4680","2019",NA,7.7,5.1,9,"THA"
"4681","2000",53,67.6,28.4,83.6,"TJK"
"4682","2001",52,62.9,27.2,77.2,"TJK"
"4683","2002",43,58.4,26,71,"TJK"
"4684","2003",35,54.2,24.8,65.2,"TJK"
"4685","2004",33,50.4,23.8,60.1,"TJK"
"4686","2005",32,47,23.1,55.6,"TJK"
"4687","2006",29,44.1,22.5,51.9,"TJK"
"4688","2007",27,41.7,22,48.8,"TJK"
"4689","2008",26,39.7,21.5,46.3,"TJK"
"4690","2009",26,38.1,20.8,44.3,"TJK"
"4691","2010",23,36.9,20.1,42.7,"TJK"
"4692","2011",22,35.8,19.2,41.4,"TJK"
"4693","2012",21,35,18.3,40.3,"TJK"
"4694","2013",20,34.2,17.5,39.4,"TJK"
"4695","2014",19,33.4,16.8,38.4,"TJK"
"4696","2015",18,32.6,16.3,37.5,"TJK"
"4697","2016",17,31.8,15.9,36.5,"TJK"
"4698","2017",17,30.9,15.4,35.3,"TJK"
"4699","2018",NA,30.1,15,34.3,"TJK"
"4700","2019",NA,29.2,14.5,33.3,"TJK"
"4701","2000",29,57.5,29.6,69.7,"TKM"
"4702","2001",27,54.7,29,66,"TKM"
"4703","2002",25,51.9,28.3,62.2,"TKM"
"4704","2003",21,49.2,27.5,58.6,"TKM"
"4705","2004",20,46.7,26.7,55.2,"TKM"
"4706","2005",18,44.4,25.8,52.3,"TKM"
"4707","2006",18,42.3,25,49.6,"TKM"
"4708","2007",15,40.6,24.2,47.4,"TKM"
"4709","2008",13,39.1,23.7,45.5,"TKM"
"4710","2009",12,38,23.3,44.1,"TKM"
"4711","2010",10,37.2,23,43.1,"TKM"
"4712","2011",10,36.7,22.9,42.5,"TKM"
"4713","2012",9,36.3,22.8,42,"TKM"
"4714","2013",9,36.3,22.8,41.9,"TKM"
"4715","2014",8,36.3,23,42,"TKM"
"4716","2015",8,36.4,23.3,42.2,"TKM"
"4717","2016",8,36.7,23.5,42.5,"TKM"
"4718","2017",7,37,23.8,42.9,"TKM"
"4719","2018",NA,37,23.9,42.8,"TKM"
"4720","2019",NA,36.6,23.8,42.4,"TKM"
"4721","2000",97,27.84136067,16.34160245,33.525942,NA
"4722","2001",95,26.51450281,15.63091013,31.86559773,NA
"4723","2002",95,25.31224798,14.92320978,30.32827278,NA
"4724","2003",94,24.15282507,14.24183915,28.88666747,NA
"4725","2004",94,23.08325131,13.63418996,27.52630272,NA
"4726","2005",91,22.06807797,13.11775272,26.27870577,NA
"4727","2006",90,21.15559296,12.63651283,25.13637535,NA
"4728","2007",89,20.31595898,12.23155893,24.0900573,NA
"4729","2008",88,19.52757205,11.86228512,23.14728956,NA
"4730","2009",88,18.8208067,11.51419412,22.26031915,NA
"4731","2010",85,19.30212212,11.27270684,24.6960702,NA
"4732","2011",82,17.56515073,10.96434167,20.7347195,NA
"4733","2012",81,17.00720025,10.70653191,20.04091309,NA
"4734","2013",79,16.49688647,10.44373158,19.43581948,NA
"4735","2014",78,16.0474057,10.1404041,18.89538999,NA
"4736","2015",77,15.6209993,10.09302361,18.38382355,NA
"4737","2016",76,15.7593298,10.13834356,18.45557681,NA
"4738","2017",75,15.07277114,9.852676354,17.68666801,NA
"4739","2018",NA,14.68028882,9.700313911,17.19938659,NA
"4740","2019",NA,14.28084628,9.419553598,16.70986209,NA
"4741","2000",745,84.5,37.8,107.7,"TLS"
"4742","2001",720,80.6,36,102.1,"TLS"
"4743","2002",668,76.8,34.2,96.5,"TLS"
"4744","2003",603,73,32.6,91.2,"TLS"
"4745","2004",507,69.3,31,86,"TLS"
"4746","2005",415,65.7,29.5,80.9,"TLS"
"4747","2006",348,62.1,28.3,76.1,"TLS"
"4748","2007",300,58.8,27.2,71.6,"TLS"
"4749","2008",269,56,26.2,67.7,"TLS"
"4750","2009",242,53.6,25.4,64.4,"TLS"
"4751","2010",219,51.4,24.7,61.5,"TLS"
"4752","2011",198,49.4,24.1,58.8,"TLS"
"4753","2012",185,47.5,23.5,56.3,"TLS"
"4754","2013",176,45.9,22.9,54.2,"TLS"
"4755","2014",168,44.3,22.4,52.1,"TLS"
"4756","2015",160,42.8,21.9,50.2,"TLS"
"4757","2016",152,41.4,21.4,48.4,"TLS"
"4758","2017",142,40.1,20.9,46.8,"TLS"
"4759","2018",NA,38.8,20.4,45.1,"TLS"
"4760","2019",NA,37.7,19.9,43.7,"TLS"
"4761","2000",106,36.93340972,22.80822918,46.27651498,NA
"4762","2001",102,35.46052069,22.22765478,44.19797589,NA
"4763","2002",97,34.00957075,21.62905947,42.20266383,NA
"4764","2003",101,32.61313475,21.02492531,40.28218264,NA
"4765","2004",94,31.2364785,20.40844359,38.40032754,NA
"4766","2005",91,29.91863373,19.77499947,36.62539264,NA
"4767","2006",91,28.68611608,19.1335894,34.95204982,NA
"4768","2007",85,27.5060697,18.50949157,33.36661373,NA
"4769","2008",76,26.38177987,17.84004518,31.91543572,NA
"4770","2009",72,25.37828526,17.20388112,30.60363847,NA
"4771","2010",70,24.51684863,16.55628778,29.5276396,NA
"4772","2011",67,23.83534508,16.03844698,28.73671805,NA
"4773","2012",66,23.56677135,15.56270623,28.9038236,NA
"4774","2013",65,23.07823739,15.12966962,28.53312253,NA
"4775","2014",67,22.52595357,14.65736912,27.85629041,NA
"4776","2015",65,21.93360961,14.2467439,27.00718696,NA
"4777","2016",63,21.36241472,13.93210136,26.21534143,NA
"4778","2017",63,20.5866457,13.67842112,24.82086491,NA
"4779","2018",NA,20.15453651,13.45042703,24.40091552,NA
"4780","2019",NA,19.7035839,13.21816535,23.80500631,NA
"4781","2000",77,14.5,7.1,16.9,"TON"
"4782","2001",73,14.2,7,16.5,"TON"
"4783","2002",71,13.8,6.8,16,"TON"
"4784","2003",69,13.4,6.6,15.6,"TON"
"4785","2004",67,13,6.4,15.1,"TON"
"4786","2005",66,12.7,6.2,14.7,"TON"
"4787","2006",64,12.3,6,14.3,"TON"
"4788","2007",62,12,5.8,14,"TON"
"4789","2008",60,11.8,5.7,13.7,"TON"
"4790","2009",61,11.5,5.6,13.4,"TON"
"4791","2010",57,11.3,5.5,13.2,"TON"
"4792","2011",56,11.1,5.4,12.9,"TON"
"4793","2012",56,11,5.4,12.8,"TON"
"4794","2013",56,10.9,5.4,12.6,"TON"
"4795","2014",55,10.8,5.4,12.5,"TON"
"4796","2015",54,10.7,5.3,12.4,"TON"
"4797","2016",53,10.6,5.3,12.3,"TON"
"4798","2017",52,10.4,5.3,12.1,"TON"
"4799","2018",NA,10.3,5.2,11.9,"TON"
"4800","2019",NA,10,5.1,11.7,"TON"
"4801","2000",395,68.65814399,46.18669582,93.30056111,NA
"4802","2001",379,66.34995517,44.83165557,89.72396257,NA
"4803","2002",361,64.09836892,43.49169444,86.20744487,NA
"4804","2003",344,62.03939856,42.17217274,82.93162904,NA
"4805","2004",327,60.0053328,40.89508201,79.90337818,NA
"4806","2005",309,57.9797978,39.7767833,76.62038237,NA
"4807","2006",293,56.02816219,38.61125424,73.56357253,NA
"4808","2007",278,54.09540033,37.52492352,70.63342081,NA
"4809","2008",263,52.18543587,36.54586444,67.66045068,NA
"4810","2009",249,50.26892404,35.51425109,64.89436898,NA
"4811","2010",235,48.36597206,34.39938556,61.95019296,NA
"4812","2011",222,46.50671839,33.33917792,59.1260963,NA
"4813","2012",210,44.64974164,32.27450109,56.45054862,NA
"4814","2013",199,42.79623312,31.18664481,53.79386349,NA
"4815","2014",190,41.08920854,30.12221115,51.27041575,NA
"4816","2015",179,39.29434342,29.08866295,48.81722681,NA
"4817","2016",169,37.65100235,28.06991985,46.51543358,NA
"4818","2017",163,36.06990537,27.00647596,44.28606398,NA
"4819","2018",NA,34.55494243,26.03388997,42.14577973,NA
"4820","2019",NA,33.1118778,24.8635538,40.27121393,NA
"4821","2000",870,91.21257207,40.28131924,150.8123685,NA
"4822","2001",849,88.38051942,39.38358619,145.5467514,NA
"4823","2002",833,85.43537117,38.45687027,140.0256673,NA
"4824","2003",812,82.50804546,37.55705394,134.5306745,NA
"4825","2004",782,79.64104395,36.65983035,129.1489686,NA
"4826","2005",746,76.86700189,35.80693139,123.937727,NA
"4827","2006",713,74.26739814,35.0376412,119.0141398,NA
"4828","2007",685,71.73210169,34.29921591,114.1685622,NA
"4829","2008",664,69.36279893,33.62532918,109.5209935,NA
"4830","2009",645,67.15371787,32.96145815,105.0449501,NA
"4831","2010",626,65.11291867,32.33271569,100.9769322,NA
"4832","2011",610,63.20584255,31.74213784,97.24709189,NA
"4833","2012",596,61.4458073,31.18250365,93.79001169,NA
"4834","2013",582,59.86142553,30.66822416,90.64756092,NA
"4835","2014",571,58.40441058,30.14989476,87.87207684,NA
"4836","2015",557,57.04620712,29.66970224,85.34200407,NA
"4837","2016",545,55.6672845,29.17644008,82.7222902,NA
"4838","2017",534,54.27947606,28.68421896,80.32146941,NA
"4839","2018",NA,52.91885958,28.14944262,77.91876462,NA
"4840","2019",NA,51.58368975,27.64007253,75.57807204,NA
"4841","2000",81,24.7,18,27.9,"TTO"
"4842","2001",78,24.5,17.8,27.7,"TTO"
"4843","2002",74,24.3,17.6,27.4,"TTO"
"4844","2003",75,23.9,17.4,27,"TTO"
"4845","2004",76,23.5,17,26.4,"TTO"
"4846","2005",76,23,16.6,25.9,"TTO"
"4847","2006",73,22.4,16.2,25.2,"TTO"
"4848","2007",65,21.7,15.7,24.4,"TTO"
"4849","2008",72,21.2,15.3,23.8,"TTO"
"4850","2009",74,20.7,14.9,23.2,"TTO"
"4851","2010",71,20.1,14.4,22.5,"TTO"
"4852","2011",72,19.5,14,21.8,"TTO"
"4853","2012",71,18.9,13.6,21.2,"TTO"
"4854","2013",70,18.4,13.2,20.6,"TTO"
"4855","2014",69,17.8,12.8,19.9,"TTO"
"4856","2015",68,17.3,12.4,19.3,"TTO"
"4857","2016",68,16.8,12,18.8,"TTO"
"4858","2017",67,16.3,11.7,18.3,"TTO"
"4859","2018",NA,15.8,11.3,17.7,"TTO"
"4860","2019",NA,15.4,11,17.2,"TTO"
"4861","2000",66,25,18.3,29.9,"TUN"
"4862","2001",63,23.4,17.2,27.9,"TUN"
"4863","2002",60,22,16.3,26.1,"TUN"
"4864","2003",57,20.8,15.5,24.6,"TUN"
"4865","2004",54,19.7,14.7,23.2,"TUN"
"4866","2005",51,18.8,14.1,22,"TUN"
"4867","2006",49,17.9,13.6,21,"TUN"
"4868","2007",47,17.2,13.2,20.2,"TUN"
"4869","2008",47,16.6,12.8,19.4,"TUN"
"4870","2009",46,16.2,12.5,18.9,"TUN"
"4871","2010",46,15.8,12.3,18.4,"TUN"
"4872","2011",46,15.5,12.2,18,"TUN"
"4873","2012",46,15.2,12.1,17.7,"TUN"
"4874","2013",46,15,12.1,17.5,"TUN"
"4875","2014",46,14.9,12,17.3,"TUN"
"4876","2015",46,14.8,12.1,17.2,"TUN"
"4877","2016",45,14.7,12.1,17.1,"TUN"
"4878","2017",43,14.7,12.1,17.1,"TUN"
"4879","2018",NA,14.6,12.1,17,"TUN"
"4880","2019",NA,14.5,12,16.9,"TUN"
"4881","2000",42,30.9,18.2,37.9,"TUR"
"4882","2001",41,29,17.1,35.3,"TUR"
"4883","2002",39,27.1,15.9,32.7,"TUR"
"4884","2003",38,25.3,14.9,30.4,"TUR"
"4885","2004",35,23.6,14,28.2,"TUR"
"4886","2005",33,22,13,26.2,"TUR"
"4887","2006",30,20.5,12.1,24.3,"TUR"
"4888","2007",28,19.2,11.3,22.5,"TUR"
"4889","2008",27,17.9,10.4,20.9,"TUR"
"4890","2009",25,16.6,9.7,19.5,"TUR"
"4891","2010",24,15.5,9,18.1,"TUR"
"4892","2011",23,14.5,8.3,16.9,"TUR"
"4893","2012",22,13.6,7.7,15.8,"TUR"
"4894","2013",20,12.7,7.2,14.7,"TUR"
"4895","2014",19,11.9,6.7,13.8,"TUR"
"4896","2015",19,11.1,6.3,13,"TUR"
"4897","2016",18,10.5,6,12.1,"TUR"
"4898","2017",17,9.8,5.8,11.4,"TUR"
"4899","2018",NA,9.2,5.5,10.7,"TUR"
"4900","2019",NA,8.6,5.3,10.1,"TUR"
"4901","2000",NA,33.9,24.3,42.1,"TUV"
"4902","2001",NA,33.3,24.1,41.2,"TUV"
"4903","2002",NA,32.7,23.8,40.3,"TUV"
"4904","2003",NA,32.1,23.5,39.5,"TUV"
"4905","2004",NA,31.5,23,38.7,"TUV"
"4906","2005",NA,30.8,22.3,37.7,"TUV"
"4907","2006",NA,30,21.4,36.6,"TUV"
"4908","2007",NA,29,20.2,35.3,"TUV"
"4909","2008",NA,28,18.8,34,"TUV"
"4910","2009",NA,27,17.5,32.6,"TUV"
"4911","2010",NA,26,16.4,31.3,"TUV"
"4912","2011",NA,25.1,15.3,30.1,"TUV"
"4913","2012",NA,24.2,14.4,29,"TUV"
"4914","2013",NA,23.4,13.6,27.9,"TUV"
"4915","2014",NA,22.6,13,26.9,"TUV"
"4916","2015",NA,21.9,12.3,26,"TUV"
"4917","2016",NA,21.2,11.8,25.1,"TUV"
"4918","2017",NA,20.6,11.3,24.3,"TUV"
"4919","2018",NA,20,10.8,23.5,"TUV"
"4920","2019",NA,19.3,10.4,22.7,"TUV"
"4921","2000",854,78.9,33.7,129.7,"TZA"
"4922","2001",819,74.4,32.5,121.9,"TZA"
"4923","2002",788,69.9,31.3,114,"TZA"
"4924","2003",763,65.6,30.2,106.5,"TZA"
"4925","2004",741,61.9,29.1,99.9,"TZA"
"4926","2005",721,58.5,28.1,93.9,"TZA"
"4927","2006",703,55.8,27.4,88.8,"TZA"
"4928","2007",685,52.9,26.6,83.8,"TZA"
"4929","2008",666,51,26,79.6,"TZA"
"4930","2009",656,48.7,25.4,75.4,"TZA"
"4931","2010",644,47.1,24.9,71.9,"TZA"
"4932","2011",628,45.5,24.3,68.4,"TZA"
"4933","2012",615,44,23.8,65.3,"TZA"
"4934","2013",593,43,23.3,62.7,"TZA"
"4935","2014",574,41.9,22.8,59.9,"TZA"
"4936","2015",556,40.9,22.3,58.1,"TZA"
"4937","2016",539,39.7,21.9,56,"TZA"
"4938","2017",524,38.2,21.5,54.1,"TZA"
"4939","2018",NA,36.8,21,52.1,"TZA"
"4940","2019",NA,35.8,20.6,50.5,"TZA"
"4941","2000",578,87.1,32.3,146.1,"UGA"
"4942","2001",550,83.4,31.4,139.3,"UGA"
"4943","2002",537,79.2,30.5,131.6,"UGA"
"4944","2003",520,74.7,29.5,123.5,"UGA"
"4945","2004",512,70,28.7,115.1,"UGA"
"4946","2005",491,65.6,27.9,107.1,"UGA"
"4947","2006",473,61.6,27.3,99.6,"UGA"
"4948","2007",465,57.9,26.7,92.8,"UGA"
"4949","2008",455,54.5,26.1,86.8,"UGA"
"4950","2009",442,52.1,25.5,81.5,"UGA"
"4951","2010",430,49.5,25,76.3,"UGA"
"4952","2011",419,47,24.5,71.6,"UGA"
"4953","2012",412,44.3,24,66.7,"UGA"
"4954","2013",401,42.4,23.4,62.3,"UGA"
"4955","2014",394,40.6,22.7,58.8,"UGA"
"4956","2015",387,38.9,22.1,55.7,"UGA"
"4957","2016",381,37.3,21.5,52.4,"UGA"
"4958","2017",375,35.7,20.8,49.9,"UGA"
"4959","2018",NA,34.1,20.3,47.4,"UGA"
"4960","2019",NA,33,19.8,45.3,"UGA"
"4961","2000",35,15.7,11,18.3,"UKR"
"4962","2001",33,15,10.5,17.4,"UKR"
"4963","2002",33,14.3,9.9,16.6,"UKR"
"4964","2003",32,13.6,9.4,15.8,"UKR"
"4965","2004",33,13,9,15.1,"UKR"
"4966","2005",33,12.5,8.6,14.5,"UKR"
"4967","2006",31,12,8.3,14,"UKR"
"4968","2007",33,11.5,8,13.4,"UKR"
"4969","2008",33,11.1,7.6,12.9,"UKR"
"4970","2009",27,10.6,7.3,12.3,"UKR"
"4971","2010",25,10.1,7,11.7,"UKR"
"4972","2011",23,9.6,6.6,11.2,"UKR"
"4973","2012",24,9.2,6.3,10.7,"UKR"
"4974","2013",23,8.8,6,10.2,"UKR"
"4975","2014",24,8.4,5.8,9.8,"UKR"
"4976","2015",21,8.1,5.6,9.5,"UKR"
"4977","2016",20,7.9,5.4,9.2,"UKR"
"4978","2017",19,7.6,5.3,8.9,"UKR"
"4979","2018",NA,7.4,5.1,8.6,"UKR"
"4980","2019",NA,7.2,5,8.4,"UKR"
"4981","2000",67,28.5,18.6,35.1,NA
"4982","2001",65,26.9,17.5,33.1,NA
"4983","2002",63,25.3,16.4,31.2,NA
"4984","2003",63,23.7,15.3,29.3,NA
"4985","2004",61,22.2,14.2,27.5,NA
"4986","2005",60,20.8,13.2,25.8,NA
"4987","2006",59,19.5,12.2,24.3,NA
"4988","2007",57,18.3,11.4,22.8,NA
"4989","2008",55,17.1,10.6,21.3,NA
"4990","2009",52,16,9.9,19.9,NA
"4991","2010",50,15,9.3,18.6,NA
"4992","2011",47,14.2,8.8,17.5,NA
"4993","2012",45,13.4,8.3,16.5,NA
"4994","2013",44,12.7,7.9,15.6,NA
"4995","2014",44,12.1,7.4,14.8,NA
"4996","2015",43,11.5,7.1,14.1,NA
"4997","2016",42,11,6.8,13.5,NA
"4998","2017",41,10.4,6.5,12.8,NA
"4999","2018",NA,10,6.2,12.2,NA
"5000","2019",NA,9.5,5.9,11.7,NA
"5001","2000",26,14.8,8.5,17,"URY"
"5002","2001",25,14.4,8.4,16.5,"URY"
"5003","2002",25,14.1,8.2,16.2,"URY"
"5004","2003",23,13.7,8,15.7,"URY"
"5005","2004",23,13.2,7.8,15.1,"URY"
"5006","2005",22,12.5,7.3,14.4,"URY"
"5007","2006",20,11.7,6.8,13.5,"URY"
"5008","2007",20,11,6.1,12.6,"URY"
"5009","2008",19,10.3,5.4,11.8,"URY"
"5010","2009",19,9.7,5,11.2,"URY"
"5011","2010",17,9.3,4.8,10.7,"URY"
"5012","2011",17,8.9,4.8,10.3,"URY"
"5013","2012",17,8.6,5,10,"URY"
"5014","2013",18,8.3,5.1,9.7,"URY"
"5015","2014",17,8,5.2,9.3,"URY"
"5016","2015",18,7.6,5,8.9,"URY"
"5017","2016",18,7.2,4.8,8.4,"URY"
"5018","2017",17,6.8,4.4,7.8,"URY"
"5019","2018",NA,6.3,4,7.3,"URY"
"5020","2019",NA,5.8,4,6.7,"URY"
"5021","2000",12,7.1,4.6,8.4,"USA"
"5022","2001",13,7,4.6,8.3,"USA"
"5023","2002",13,6.9,4.6,8.2,"USA"
"5024","2003",13,6.9,4.6,8.1,"USA"
"5025","2004",13,6.8,4.6,8.1,"USA"
"5026","2005",13,6.7,4.5,8,"USA"
"5027","2006",14,6.7,4.4,7.9,"USA"
"5028","2007",14,6.6,4.3,7.7,"USA"
"5029","2008",14,6.5,4.3,7.6,"USA"
"5030","2009",15,6.4,4.2,7.5,"USA"
"5031","2010",15,6.2,4.1,7.3,"USA"
"5032","2011",15,6.1,4.1,7.2,"USA"
"5033","2012",16,6,4.1,7.1,"USA"
"5034","2013",16,6,4,7,"USA"
"5035","2014",16,5.9,4,6.9,"USA"
"5036","2015",18,5.8,3.9,6.8,"USA"
"5037","2016",19,5.7,3.8,6.7,"USA"
"5038","2017",19,5.7,3.8,6.6,"USA"
"5039","2018",NA,5.6,3.7,6.5,"USA"
"5040","2019",NA,5.5,3.5,6.4,"USA"
"5041","2000",41,50.8,27.8,60.7,"UZB"
